Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Comments,
3635,1943-10-03 00:00:00,-27.5669,152.4591,Hattonvale,QLD,0.0,"Hattonvale – Heaviest hailstorm ever.  Some dams frozen over, in places hail was 3 feet deep. NULL",
3636,1943-11-25 00:00:00,-27.4679,153.0280,BRISBANE,QLD,0.0,"Brisbane – Damage last night to military camps near Brisbane by high winds and hail.  Some hail damage to suburban gardens.%D Lismore – Afternoon.  Worst hailstorm for many years, damage thousands of pounds.  Hardly a building escaped.  Thousands of windows shattered, five people injured.  Water damaged shops and homes.  Heavy tomato and been crops damaged.  Vegetable and flower crops flattened.  Large jagged hailstones fell for ½ an hour.  Hail mostly in town area, but maize crops flattened at Mokies Hill five miles from Lismore.%D NULL",
3637,1943-12-13 08:00:00,-27.5167,152.8000,HOLTS HILL,QLD,20.0,"Holts Hill – 6pm, heavy hailstorm, considerably bigger than hen eggs.  One stone was 8 inches in circumference, others over 2 inches across. NULL",
3638,1944-11-24 00:00:00,-28.0704,145.6826,CUNNAMULLA,QLD,5.0,"Cunnamulla – Hail the size of hen eggs, damaged fruit trees and gardens. NULL",
3639,1945-09-22 04:50:00,-27.3109,153.0177,BALD HILLS,QLD,7.6,"Bald Hills – Before 2.50pm, heavy hailstorm, hail inches deep, crops damaged.%D Redcliffe – Before 3pm, hailstones 3 inches.%D NULL",
3640,1945-09-25 00:00:00,-27.6231,152.7600,IPSWICH,QLD,0.0,"Ipswich – Afternoon.  Hail inches deep on roofs and roads, no property damage reported, but crops damaged.  Storm lasted 25 minutes.%D Amberly – Heavy hail.%D Archerfield – 20 minutes, hail piled against fences.%D Annerly, Holland Park, Moorooka – Moderate hail.%D NULL",
3641,1945-11-12 00:00:00,-27.5790,153.0594,SUNNYBANK,QLD,6.7,"Sunnybank (Brisbane) – Worst hailstorm ever, hail as large as tennis balls.  Hundreds of windows broken.  Hail damaged homes and crops.  50,000 pounds damage.  One pa paw plantation over a 1000 pounds damage (2000 cases)%D Mt. Gravatt – Heavy damage, garage blown over.  Nursery bus house collapsed under hail ruining hundreds of pot-plants.  Hail 6 inches deep.%D Sunnybank – One farmer (lost?) 1000 chickens.  Trees uprooted, peas, beans, cucumber, tomatoes, pumpkins, pa paws, figs, mellons, flowers, pineapples damaged, 6 farmers lost 5000 pounds total.  Damage to homes also.  5000 heads of lettuce lost by one farmer.  95% of pa paw crop lost.  90% of fig crop (Sunnybank practically the only supply).  Almost complete destruction of pa paw trees.  One farmer lost 3000 pounds in pa paws, figs, tomatoes, beans and 8 acres of pumpkin.  Storm extended over a one mile front.%D NULL",
3642,1946-10-06 06:00:00,-27.5592,151.9536,TOOWOOMBA,QLD,0.0,"Toowoomba – Afternoon, very heavy hailstorm 1.5 miles west of town.  Area 5 to 6 miles by 2 miles.  Extended to Goombungee, hail six inches deep on Toowoomba-Oakey road.  Practically no crops in the area. NULL",
3643,1946-11-15 00:00:00,-27.0851,152.9513,CABOOLTURE,QLD,7.2,"Caboolture – Heavy hail, damaged gardens and crops.%D Birkdail, Wellington Point, Cleveland, Redland Bay, Eight mile plains – Hail and wind, 25000 pounds damage.%D Wellington Point – Hail the size of cricket balls, many crops complete loss.%D Redland Bay and Birkdale – Hail the size of hen eggs for half an hour.  Glass broken, telephone wires down, car hoods etc damaged.  One farmer had cucumbers, peas, water melons damaged and lost 100 pounds.  Tomatoes, lettuce, strawbetrries, cabbage, beans also affected.%D Redland Bay – Hail ruined fruit and vegetable crops, killed poultry, perforated tanks, roofs and windows – 20,000 pounds damage.%D Storm swept a 2 mile strip from Thornlands to Belmont.  One Ormiston farmer had 1000 pounds damage.  Hail lasted for 15 minutes.  Tomatoes, beetroot, passion fruit, cabbage, bananas, watermelons ruined.  Hail 3 to 4 ounces in weight and the size of apples.  One poultry farmer had 50 young poultry killed.%D NULL",
3644,1946-11-19 04:15:00,-27.0851,152.9513,CABOOLTURE,QLD,7.2,"Caboolture – Hail the size of crick to golf balls smashed windows, pierced fibro roofs, tanks, hoods of cars, windscreens smashed.  Occurred around 2-2:30pm%D Morayfield – Hundreds of pounds damage to one farm, crops and produce flattened.%D Tenterfield District (Bolovia Rd) – Hail covered one foot deep after a gigantic hailstorm.  Fruit trees damaged as well as vegetable crops and windows.%D NULL",
3645,1946-12-03 06:35:00,-27.4679,153.0280,BRISBANE,QLD,4.3,"Brisbane – 4:35pm.  Storm with wind, rain and hail.  40 people injured by glass.  Shops and homes damaged by hail and flooding.  Tens of thousands of pounds damage.  One valley firm had 7,000 pounds damage.  Hail larger than golf balls.  Valley and New Farm worst hit.  Hail broke City Hall clock face in 7 places.  Woody Point was also affected.%D Fruit and vegetable areas south and southwest of city not affected.%D Nudgee – Damage to vineyards.%D NULL",
3646,1947-11-23 06:00:00,-26.6270,152.9591,NAMBOUR,QLD,12.7,"Nambour – Storm with wind and hail.%D Charleville – 3 to 5pm.  17 minute hailstorm (& gale) practically every building damaged.  Thousands of windows smashed, tanks riddled, hail 5 inches in circumference.  24 people injured, one man knocked unconscious, 150,000 pounds damage.  Hail 5 inches deep, piled 5 feet against fences.  Trees stripped of leaves and bark.  Dogs and poultry killed, one farmer lost 400 birds.  Crops lost, orange trees badly damaged.%D NULL",
3647,1947-11-23 04:00:00,-26.6270,152.9591,Brisbane,QLD,5.0,"Brisbane – Shortly before 2pm, hail in suburbs and city the size of pigeon eggs.  Mainly southwest suburbs, particularly Chelmer, hail lasted 10 minutes in most suburbs.%D Bingera Planation (near Bundaberg) – Afternoon, hail smashed windows, perforated roofs, hail was as large as hens eggs.%D NULL",
3648,1947-11-26 04:00:00,-27.4679,153.0280,BRISBANE,QLD,5.0,"Brisbane – Shortly before 2pm, hail in suburbs and city the size of pigeon eggs.  Mainly southwest suburbs, particularly Chelmer, hail lasted 10 minutes in most suburbs.%D Bingera Planation (near Bundaberg) – Afternoon, hail smashed windows, perforated roofs, hail was as large as hens eggs.%D NULL",
3649,1947-12-01 11:00:00,-27.4679,153.0280,BRISBANE,QLD,5.0,"Brisbane – Shortly after 9pm.%D Woollangabba – Hail, pigeon egg size for 10 minutes.%D Allora – 6 miles from Allora hail the size of hen eggs.%D NULL",
3650,1947-12-07 06:00:00,-27.9881,152.9958,BEAUDESERT,QLD,7.2,"Beaudesert & Veresvale – Occurred at 3-4pm, hail as large has tea cups.%D Ipswich – 5pm.  Hail as large as cricket balls, but no damage from the hail.  Not so large in North Ipswich.  Heaviest at Blackstone and Eastern Heights.%D Laidly & Gatton – Hail.%D NULL",
3651,1948-11-20 07:00:00,-28.2154,152.0353,WARWICK,QLD,6.7,Warwick – Fruit and vegetable crops damaged in a late afternoon hailstorm.  Roof was blown off shed and cottage.  Suburb Mill Hill worst hit.  Hail was golf and tennis ball size.  Windows were smashed.  50% of one orchardist’s apricot crop (ready for market) destroyed.  Hail killed 65 fowls.%D East Warwick – Hail piled inches deep for hours.  Wheat belt did not suffer.%D NULL,
3652,1949-10-28 10:00:00,-27.5320,152.9844,SHERWOOD,QLD,5.0,"Sherwood to Morooka – 3miles, at night.  10 minute hailstorm.%D Swan River District (8 miles east of Warwick) – Valuable ripening wheat seriously damaged by hail, one farmer with 104 acres of crop damaged 3 to 4 bags to the acre.  Fruit trees were stripped bare.%D Swan Creek – Field of mature barley wrecked by hailstones the size of hen eggs.%D Rosenthal (few miles south of Warwick) – Bean crop ruined and orchardist lost 10% of apricot crop.%D Brisbane Suburbs (7pm and 10pm) – Lightning, wind, rain and hail.  Hail particularly heavy in Wooloowin, Albion and Nundah.  Small buildings blown down, homes damaged, gardens battered.  No major damage.%D Kingsthorpe & Biddeston – 6pm.  9 miles from Oakey severe storm.  Hail killed young lambs, all wheat crops badly damaged, some flattened.%D Neville Road District (between Aspley and Bald Hill) – Three hailstorms in one night.  Many crops wiped out.  Market fruit and vegetables worth over 10,000 pounds destroyed in one mile radius area.  Other farms in Bald Hill and Strathpine area also suffered loss from hail.  Hundreds of acres of lettuce, tomatoes, cucumber, beetroots, cabbage, pumpkin, rhubarb and carrots will be ploughed in.  One farmer lost 19 acres, lost 1,500 bags of pumpkins.  Another lost 2,000 pounds (Neville Road farmer).  Hail covered 4 inches deep, worst storm in four years,%D NULL",
3653,1949-10-13 06:00:00,-27.5673,152.5947,MARBURG,QLD,7.2,"Marburg and Rosewood – 4-4:30pm, severe hailstorms damaged many hundreds of pounds.  Crops ruined, poultry killed, windows shattered, tanks pierced, fibro walls broken.  Hail as large as cricket balls.  Storm extended from Goominya to Lanefield with Tallegalla and Marburg receiving full force.  Hail from Lanefield to beyond Lowood.  At Marburg the steel hood of a truck was dented, hail bounded 3 feet off the road.  Telephone wires down, boys played cricket with hail at about 5pm.  Maize in tassel stage heavily damaged tomatoes reduced to a pulp, grapes ripped from vines and vegetables ruined.  Hail piled one foot deep against fences in drains etc.  20 glass windows from a Church smashed, and hundreds of panes of glass were also smashed at private homes.  40% of towns windows were destroyed.%D Roseborough (5 miles from Lowood) – 700 out of 800 two month old chickens, 4 turkey hens and 50 small turkeys killed.  600 pounds of pumpkin crop chopped to pieces by hail the size of tennis balls.  Dairy stock cut and bruised, 2 calves had to be destroyed.  25 acres of Lucerne ruined, also maize, tomatoes and melons.  Turkeys not killed but had their wings broken and flesh torn out.  Many bush birds killed.%D Lower Cressbrook (near Toogoolawah) – Cattle blinded, pigs and fowls killed, roofs and tanks punctured by hail, accompanied by tornado and torrential rain.  Crops cut to pieces, wind damaged farm buildings, damage 1000 pounds to one farm and 400 pounds to another.%D NULL",
3654,1949-11-13 06:00:00,-27.5673,152.5947,MARBURG,QLD,7.2,"Marburg and Rosewood – 4-4:30pm, severe hailstorms damaged many hundreds of pounds.  Crops ruined, poultry killed, windows shattered, tanks pierced, fibro walls broken.  Hail as large as cricket balls.  Storm extended from Goominya to Lanefield with Tallegalla and Marburg receiving full force.  Hail from Lanefield to beyond Lowood.  At Marburg the steel hood of a truck was dented, hail bounded 3 feet off the road.  Telephone wires down, boys played cricket with hail at about 5pm.  Maize in tassel stage heavily damaged tomatoes reduced to a pulp, grapes ripped from vines and vegetables ruined.  Hail piled one foot deep against fences in drains etc.  20 glass windows from a Church smashed, and hundreds of panes of glass were also smashed at private homes.  40% of towns windows were destroyed.%D Roseborough (5 miles from Lowood) – 700 out of 800 two month old chickens, 4 turkey hens and 50 small turkeys killed.  600 pounds of pumpkin crop chopped to pieces by hail the size of tennis balls.  Dairy stock cut and bruised, 2 calves had to be destroyed.  25 acres of Lucerne ruined, also maize, tomatoes and melons.  Turkeys not killed but had their wings broken and flesh torn out.  Many bush birds killed.%D Lower Cressbrook (near Toogoolawah) – Cattle blinded, pigs and fowls killed, roofs and tanks punctured by hail, accompanied by tornado and torrential rain.  Crops cut to pieces, wind damaged farm buildings, damage 1000 pounds to one farm and 400 pounds to another.%D NULL",
3655,1949-11-15 05:00:00,-16.9971,145.4231,MAREEBA,QLD,0.0,"Mareeba – 3pm, giant hailstones and tornado riddled tobacco crops and smashed windows.  Trees and power poles blown down, damage 5,000 pounds.  70 acres of tobacco plants destroyed, damage mostly on Mareeba area, south side of Barron River.  Damage also done to irrigation systems.  3 farms on one of the road wiped out, no damage on other side of road. NULL",
3656,1951-02-02 09:00:00,-27.4679,153.0280,BRISBANE,QLD,0.0,"Between Brisbane & Toowoomba – Severe electrical hailstorms brought the Toowoomba to Brisbane road traffic to a standstill at night.  Caused hundreds of pounds of property damage.  Storms broke at Gatton at 6:59pm, Boonah 7:40pm, Esk 7:0pm.  Lasted fifteen to twenty minutes.  Hail inches deep on road, dented bodywork of car and smashed rear window. NULL",
3657,1951-11-08 09:00:00,-28.6548,151.9350,STANTHORPE,QLD,4.0,"Granite Belt – Night, disastrous hailstorms, cut a path from Ballandeen and The Summit to Cottonvale.  Some growers lost 80% of crops.  Plum trees stripped.%D Stanthorpe – 7pm, hail.  Growers and Poziers and Cottonvale lost 60% of crops.  Hailstones as big as pigeon eggs.  Some growers may lose 2000 cases of fruit worth 2000 pounds. NULL",
3658,1952-11-09 04:30:00,-23.0834,148.0244,CAPELLA,QLD,3.6,Humberstone Station (12 miles from Capella) - 2:30pm wind and hailstorm.  Hailstones half as big as cricket balls pierced roof and shearing shed.  Parts of district wheat crop likely to be affected. NULL,
3659,1952-11-29 00:00:00,-22.9721,145.2431,ARAMAC,QLD,6.7,"The Springs & Aramac - Worst blow for 30 years.  Storm with hailstones the size of tennis balls, six inches deep on ground.  Wind damaged the buildings (300 pounds) storm half a mile wide, leveled trees. NULL",
3660,1952-12-22 05:30:00,-25.5115,152.0461,BIGGENDEN,QLD,0.0,"Biggenden - 3:30pm, hailstorm.  Child of ten injured and houses and buildings damaged.  Roofs and windows of nearly every house was damaged.  No wind and very little rain but hail fell in a sheet.  Thirty windows smashed at hospital.%D Yandina - Hailstorm damaged crops and stripped trees.%D NULL",
3661,1953-10-15 04:50:00,-26.9609,151.2161,JIMBOUR,QLD,4.3,"Jimbour, Macalister, Proston, Dulagga – Violent hailstorms late afternoon.%D Jimbour – 2:50pm, one mile of high tension lines blown down.  Between Jimbour and Kuyura, six telegraph posts were smashed down.  Six mile wide strip of wheat and other crops flattened.  Roofs off houses, rain damaged contents.  Several thousand acres of wheat ruined.%D Macalister – Telephone line and two posts down.%D Proston – Drapery store flooded.  Hail destroyed wheat, barley, potato and onion crops.  One farmer had 300 pounds damage, heaviest hail for 30 years.  Three miles from Proston hail bruised and cut cattle and ruined fruit and vegetables.%D Dulacca – 3:15pm, roofs punctured.%D Bell District – Damage to wheat and buildings amounted to 50,000 pounds.  Scores of windows broken, hail the size of golf balls battered wheat to dust.  One farmer five miles from Bell had 1,000 pounds damage to crop.  House was blown off stumps, another had a wall blown out and partly unroofed.%D NULL",
3663,1953-11-04 07:15:00,-26.9609,151.2161,Brisbane,QLD,4.3,"Brisbane – 5:15pm, severe hailstorm for 45 minutes.  Hailstones 2 inches in diameter, car windscreens pierced, 40 sheets of iron torn from a Milton Church.  Lightning struck a building in Ann St., shed at Wavell Heights and a home at Stafford.  Hailstones 2 inches in diameter and 1.5 ounces in weight.  Severe damage to vegetables.%D Park Ridge (19 miles SW of Brisbane) – Large hailstones destroyed papaw, citrus and pineapple.  One farmer had 1000 pounds damage.  Hail tore oranges to pieces, killed 200 fowls, ruined 30,000 pineapple plants, stripped fruit off 400 citrus.  Hail the size of golf balls and six inches deep on ground.%D Eight Mile Plains – Four hailstorms this year.%D NULL",
3664,1953-11-24 00:00:00,-26.5870,149.1864,WALLUMBILLA,QLD,4.3,Wallumbilla – Every house partly unroofed.  Hail the size of golf balls killed many poultry and wild birds.  Boy knocked unconscious. NULL,
3665,1957-01-08 00:00:00,-28.2154,152.0353,WARWICK,QLD,2.5,"Glenabon District – 40,000 pounds damage to tobacco crops.  Jagged hailstones as big as bantam eggs.%D Berat District – Maize and other crops destroyed.%D Warwick – High tension wires down caused black-outs.%D Stanthorpe – 12 Rockets fired against hail.%D Westbrook – 2 cows killed by lightning.  Roofs blown off.%D NULL",
3666,1957-05-28 00:00:00,-27.5592,151.9536,TOOWOOMBA,QLD,4.0,"Toowoomba bail as big as pullet eggs smashed tiled roofs, stripped trees, flattened gardens and choked up gutters and storm drains.  Hundreds of pounds worth of materials ruined at a Drapery store, other goods damaged and ruined at other stores.  At Braesik, 10 miles from Warwick, a large area of country was covered inches deep with hail.  It was estimated that thousands of pounds damage was done. NULL",
3667,1957-10-29 00:00:00,-26.1901,152.6655,GYMPIE,QLD,4.3,[Near] Gympie - Hailstones killed 30 sheep on Bischoff property and Woodlawn Station.  Hailstones as large as golf balls. NULL,
3668,1957-12-14 00:00:00,-28.1095,152.5061,MOOGERAH,QLD,4.3,"Moogerah (near Cunninghams Gap) – Heaviest hailstorm in 51 years for memory of oldest inhabitants.  Hail bigger than golf balls, two hailstones melted to fill a cup with water. NULL",
3669,1958-12-12 00:00:00,-27.4679,153.0280,BRISBANE,QLD,6.3,"Storm damaged houses and gardens in Brisbane -hail 6.3 cm in diameter shattered many windows and ruined gardens - Power lines down with prolonged blackouts - Lightning damaged  a house at Oxford Park%D 3.8 cm hail at Kallangur smashed fibro roofs, destroyed crops and killed poultry.%D NULL",
3670,1958-12-17 00:00:00,-27.4679,153.0280,BRISBANE,QLD,0.0,Hail storm hit Brisbane NULL,
3671,1960-10-23 00:00:00,-27.4679,153.0280,BRISBANE,QLD,0.0,hail at the airport where 2 sheds were flattened%D Banana crops damaged by hail in the district.%D NULL,
3672,1962-12-11 00:00:00,-27.5623,152.9761,OXLEY,QLD,4.0,Hail at Oxley reached 4 cm in diameter NULL,
3673,1971-12-12 08:00:00,-26.1826,152.0680,GOOMERI,QLD,4.0,A thunderstorm hit the Goomeri area at about 6pm. Hail to 4cm in size damaged many windows. NULL,
3674,1972-11-14 00:00:00,-27.0609,151.4347,KAIMKILLENBUN,QLD,7.0,Hail to 7cm in size damaged crops in the Kaimkillenbun area. NULL,
3675,1973-06-04 00:00:00,-24.9206,152.1788,SOUTH KOLAN,QLD,7.0,Hail up to 7cm in size damaged crops in the Kolan South area at about 9:30am. The storm also affected the Bullyard and Monduran areas. NULL,
3676,1974-11-24 00:00:00,-25.6018,152.2633,BROOWEENA,QLD,4.0,A severe thunderstorm hit the Brooweena and Biggenden areas. Hail to 4cm in size damaged cars at Brooweena. NULL,
3677,1974-11-24 00:00:00,-26.0851,152.2419,KILKIVAN,QLD,6.0,A thunderstorm brought hail to 6cm in size at Kilkivan. The hail damaged many windows in the town. NULL,
3678,1976-01-10 14:30:00,-27.5592,151.9536,TOOWOOMBA,QLD,7.0,A thunderstorm brought hail to 6cm in size at Kilkivan. The hail damaged many windows in the town. NULL,
3679,1976-03-21 00:00:00,-27.5612,152.2755,GATTON,QLD,3.0,A severe thunderstorm brought 3cm hail to Gatton and caused considerable damage to crops. NULL,
3680,1976-03-22 00:00:00,-27.5592,151.9536,TOOWOOMBA,QLD,3.0,A severe thunderstorm hit the Toowoomba area with 3cm hail NULL,
3681,1976-12-01 07:30:00,-23.5209,148.1619,EMERALD,QLD,7.0,A severe hailstorm hit the Emerald area with hail as large as 7cm. Thunderstorms also damaged four buildings in the Mulguldi and Monto areas at about 5:30pm NULL,
3682,1978-06-06 00:00:00,-26.8584,152.9588,BEERWAH,QLD,3.0,A hailstorm hit the Beerwah and Sunshine Coast areas. Hail was reported up to almost 3cm in size and did considerable damage to crops in the Beerwah district. NULL,
3683,1979-12-27 08:30:00,-21.6952,139.5140,DAJARRA,QLD,3.0,Hail to 3cm in size was reported from the Phosphate Hill- Dajarra area at about 6:30pm. NULL,
3684,1983-01-16 00:00:00,0.0000,0.0000,,QLD,4.0,Hail up to about 4cm in size damaged orchards on the Granite Belt NULL,
3685,1983-11-03 06:30:00,-27.9984,153.3344,GOLD COAST,QLD,4.0,A severe thunderstorm damaged 16 buildings on the Gold Coast at about 4:30pm. Hail to 4cm in size was also reported. NULL,
3686,1984-03-09 00:00:00,-27.9984,153.3344,GOLD COAST,QLD,4.0,Twenty-one buildings were damaged at the Gold coast. hail to 4cm in size was also reported. NULL,
3687,1984-11-06 00:00:00,-25.6245,151.6080,GAYNDAH,QLD,3.0,"Hail to 3cm in size damaged crops in the Gayndah, Mundubbera area. NULL",
3688,1984-11-07 00:00:00,-25.6245,151.6080,GAYNDAH,QLD,2.0,"Hail to 2cm in size damaged crops in the gayndah, Mundubbera area. NULL",
3689,1984-11-08 00:00:00,-16.9971,145.4231,MAREEBA,QLD,2.0,Hail to 2cm in size damaged tobacco crops in the Mareeba area NULL,
3690,1984-12-29 00:00:00,-24.4004,150.5133,BILOELA,QLD,4.0,Hail to 4cm in size hit the area just to the north of Biloela and damaged crops. NULL,
3691,1984-12-29 00:00:00,-23.1761,150.9606,GREAT KEPPEL ISLAND,QLD,7.0,Hail to 7cm in size hit Great Keppel Island. NULL,
3692,1985-10-20 00:00:00,-18.1918,145.9644,KENNEDY,QLD,2.0,"Hail to 2 cm in size damaged crops in Kennedy, Murray Upper, Tully River area. NULL",
3694,1985-12-27 00:00:00,-27.6315,152.3939,LAIDLEY,QLD,3.0,Hail to 3cm in size was observed in the Laidley area during a thunderstorm. NULL,
3695,1986-11-01 00:00:00,-24.8526,152.1094,BUCCA,QLD,3.0,Extensive damage was done to tomato crops in te Bucca and Bullyard area by 3cm hail. NULL,
3696,1987-01-03 00:00:00,-28.0000,152.0000,Granite Belt,QLD,3.0,A hail storm with hail to about 3cm in size damaged orchards in the Granite Belt area. NULL,
3697,1987-01-20 00:00:00,-27.0854,152.3758,TOOGOOLAWAH,QLD,3.0,Five buildings were damaged in Toogoolawah by a thunderstorm. Hail up to 3cm in size was also reported. NULL,
3698,1987-10-21 00:00:00,-27.8790,151.2683,MILLMERRAN,QLD,2.0,Heavy hail up to about 2cm in size was reported from Millmerran. NULL,
3699,1988-01-19 00:00:00,-28.4162,151.0800,INGLEWOOD,QLD,0.0,Hail to 3cm in size and heavy rain affected Inglewood NULL,
3700,1989-01-22 12:00:00,-26.7776,151.1108,JANDOWAE,QLD,2.0,Two buildings were damaged and 2cm hail damaged crops at Jandowae and Macalister at 10pm. NULL,
3701,1989-03-24 04:00:00,-20.7260,139.4940,MOUNT ISA,QLD,2.0,Twenty buildings were damaged at Mt isa at around 2pm. Hail to 2cm was also reported. NULL,
3702,1989-08-18 00:00:00,-23.3781,150.5136,ROCKHAMPTON,QLD,2.0,Heavy hail up to 2cm in size was reported from Rockhampton. NULL,
3703,1990-10-17 00:00:00,-26.5000,153.0000,SUNSHINE COAST,QLD,1.7,A severe thunderstorm affected the Sunshine coast with estimated 80knot (148km/hr) winds. Reports were received of pea to marble size hail. A roll cloud was observed from Maroochydore Airport. NULL,
3704,1991-01-22 00:00:00,-27.4629,152.5783,LOWOOD,QLD,6.7,"A storm cell also affected the Lowood area. Very little wind and rain, but tennis ball sized hail that caused extensive damage to cars and houses by smashing windows and piercing tanks. NULL",
3705,1996-12-09 00:00:00,-26.3870,153.0913,NOOSA HEADS,QLD,4.3,Jagged hail larger than golf ball size and very strong winds affected the Noosa area during a thunderstorm. NULL,
3706,1997-09-20 00:00:00,-27.8790,151.2683,MILLMERRAN,QLD,4.3,Hail damaged shops in Millmerran's main street. Hail the size of golf balls was reported. NULL,
3707,1999-11-21 00:00:00,-27.5612,152.2755,GATTON,QLD,4.3,A severe storm produced golf ball size hail at Gatton  NULL,
3708,2000-11-03 00:00:00,-27.5612,152.2755,GATTON,QLD,3.0,Gatton are. 2.5cm hail reported in Gatton with 3cm to the north. Damage was limited to large branches down and a few trees stripped of leaves. NULL,
3709,2000-11-04 00:00:00,-27.5612,152.2755,GATTON,QLD,3.5,Large hail (2.5 to 3.5cm) reported across the Gatton to Beaudesert Area. Flash flooding reported at Beaudesert with 39mm in 35min recorded at Hiddenvale (but hail blocked rail gauge). NULL,
3710,2000-11-07 00:00:00,-23.3781,150.5136,ROCKHAMPTON,QLD,2.9,"A thunderstorm at Raglan Station, near Rockhampton reported 20cent sized hail with major damage to the homestead and property. The homestead roof had been lifted and dumped to the side of the house. There was extensive damage to a nearby farm residence and a machinery shed was completely destroyed. NULL",
3711,2000-11-12 00:00:00,-20.7260,139.4940,MOUNT ISA,QLD,2.0,A thunderstorm in the Mt Isa produced hail larger than 2cm in a number of suburbs. Heavy rain was reported and some trees were uprooted by the wind. NULL,
3712,2000-12-12 00:00:00,-28.1221,152.0667,Warwick,QLD,4.0,"Large cells on the southern border ranges, with a report of hail 3-4cm in diameter at the intersection of the New England and Cunningham highways - near Warwick. NULL",
3713,2000-12-18 00:00:00,-21.0600,139.6294,KURBAYIA,QLD,4.0,Report from a train near Kurbaya (40km south Mt Isa) stated very strong winds with hail 1/2 inch diameter with the odd large stone to golf ball size. NULL,
3714,2001-05-17 00:00:00,-27.6145,152.7608,IPSWICH,QLD,5.0,"On the 17th storms formed in the area west of Ipswich and moved  and moved across Brisbane and the gold Coast hinterland during the afternoon and evening. The two most intense cells tracked rapidly southeast through Ipswich, Beaudesert and Lamington national Park. hail 5cm in diameter and strong winds were reported from Ipswich. NULL",
3715,2001-09-01 00:00:00,-28.2154,152.0353,WARWICK,QLD,4.3,Golf ball size hail was reported 13 kilometers north of warwick NULL,
3716,2001-12-06 00:00:00,-23.1290,150.7444,YEPPOON,QLD,2.9,Yeppoon was affected by the right half of a splitting storm cell which produced 20 cent piece hail. NULL,
3717,2002-09-23 00:00:00,-26.4167,152.9119,COOROY,QLD,2.9,On the 23rd a hailstorm at Cooroy/Pomona produced 20cent piece sized hail causing some roof and tree damage. NULL,
3718,2004-10-26 02:45:00,-28.2154,152.0353,WARWICK,QLD,5.0,"Strong winds at Warwick uprooted trees and brought down power lines, with hail up to 5cm in diameter reported NULL",
3719,2004-10-26 03:20:00,-28.1167,153.4667,PALM BEACH,QLD,4.3,"The storm west of Nerang continued to rapidly intensify and move very quickly to the southeast that took it into the Coolangatta, Palm Beach area where more than 500 homes were damaged by large hail about golf ball size. NULL",
3720,2004-12-08 00:00:00,-28.0365,148.5798,ST GEORGE,QLD,2.0,Hail the size of 5cent pieces (2cm) reported from St George in the evening. NULL,
3721,2005-03-21 00:00:00,-26.3917,153.0386,TEWANTIN,QLD,2.0,2cm sized hail was reported from Tewantin and Kenilworth NULL,
3722,2005-03-25 00:00:00,-23.1290,150.7444,YEPPOON,QLD,2.0,2cm sized hail was reported from Yeppoon. NULL,
3723,2005-11-19 00:00:00,-28.3809,150.6086,WONDALLI,QLD,2.5,"Hail to 2.5cm in diameter was reported at Wondalli, near Goondiwindi. NULL",
3724,2006-09-27 00:00:00,-28.2154,152.0353,WARWICK,QLD,4.3,Thunderstorms in the early evening produced marble to golf ball sized hail at warwick NULL,
3725,2006-11-08 00:00:00,-27.2395,152.4197,ESK,QLD,7.2,"At Esk, reports were received of hail varying from goldball to cricket ball size in the town itseld and the size of tennis balls 15kilometres to the northeast NULL",
3726,2006-11-08 00:00:00,-27.2395,152.4197,Caboolture,QLD,4.3,"The thunderstorm continued to Caboolture and the Sunshine Coast Highland, where golf ball sized hail was reported at Cabooltur, Maleny and surrounding areas. NULL",
3727,2006-11-15 00:00:00,-25.9165,153.0036,TIN CAN BAY,QLD,7.2,"Severe thunderstorms formed to the east of a very strong frontal system. The first thunderstorms occurred in the Wide Bay and Burnett region in the morning, producing cricket ball sized hail at Tin can Bay and Mt Perry. NULL",
3728,2006-11-15 00:00:00,-25.2500,153.1667,FRASER ISLAND,QLD,4.3,"Severe thunderstorms formed to the east of a very strong frontal system. The first thunderstorms occurred in the Wide Bay and Burnett region in the morning, producing Golf ball sized hail on Fraser Island. NULL",
3729,2006-11-15 00:00:00,-27.4029,152.9283,FERNY GROVE,QLD,3.0,In the Brisbane area a severe thunderstom produced large hail in several suburbs including Ferny Grove (3cm). NULL,
3730,2006-11-15 00:00:00,-27.4792,153.0625,NORMAN PARK,QLD,2.0,In the Brisbane area a severe thunderstom produced large hail in several suburbs including Norman Park (2cm). NULL,
3731,2006-11-15 00:00:00,-27.4401,153.1705,WYNNUM,QLD,4.3,In the Brisbane area a severe thunderstom produced large hail in several suburbs including Wynnum (to golf ball size). NULL,
3732,2006-11-15 00:00:00,-25.5115,152.0461,BIGGENDEN,QLD,4.3,"At Biggenden, a severe thunderstorm produced hail ranging from 1.5cm to 3cm in diameter and brought down small to medium sized branches. NULL",
3733,2006-11-29 00:00:00,-27.5426,152.9838,CORINDA,QLD,2.0,A THunderstorm that moved through the western and southern suburbs of Brisbane produced 2cm hail at Corinda. NULL,
3734,2006-11-29 00:00:00,-27.6145,152.7608,IPSWICH,QLD,4.3,A THunderstorm that moved through the western and southern suburbs of Brisbane produced hail to golf ball size at Ipswich. NULL,
